NpcList	FightStand	NormalStand1	NormalStand2	FightWalk	NormalWalk	FightRun	NormalRun	Wound	Die	Attack1	Attack2	Magic	SitDown	JunpFly
passerby322	huangjinshu2.spr	huangjinshu2.spr	huangjinshu2.spr											
passerby323	npc20100302001_st01.spr	npc20100302001_st01.spr	npc20100302001_st02.spr	npc20100302001_wlk.spr	npc20100302001_wlk.spr	npc20100302001_wlk.spr	npc20100302001_wlk.spr	npc20100302001_bat.spr	npc20100302001_die.spr	npc20100302001_at01.spr	npc20100302001_at02.spr	npc20100302001_at02.spr	npc20100302001_st02.spr	npc20100302001_wlk.spr
passerby324	npc20100302002_st01.spr	npc20100302002_st01.spr	npc20100302002_st02.spr	npc20100302002_wlk.spr	npc20100302002_wlk.spr	npc20100302002_wlk.spr	npc20100302002_wlk.spr	npc20100302002_bat.spr	npc20100302002_die.spr	npc20100302002_at01.spr	npc20100302002_at02.spr	npc20100302002_at02.spr	npc20100302002_st02.spr	npc20100302002_wlk.spr
passerby325	bailingxianglu.spr	bailingxianglu.spr	bailingxianglu.spr											
passerby326	passerby326.spr	passerby326.spr	passerby326.spr											
passerby327	passerby327.spr	passerby327.spr	passerby327.spr											
passerby328	passerby328.spr	passerby328.spr	passerby328.spr											
passerby329	passerby329.spr	passerby329.spr	passerby329.spr											
passerby330	passerby330.spr	passerby330.spr	passerby330.spr											
passerby331	passerby331.spr	passerby331.spr	passerby331.spr											
passerby332	passerby332.spr	passerby332.spr	passerby332.spr											
passerby333	passerby333.spr	passerby333.spr	passerby333.spr											
passerby334	ziduan_st01.spr	ziduan_st01.spr	ziduan_st02.spr	ziduan_wlk.spr	ziduan_wlk.spr	ziduan_wlk.spr	ziduan_wlk.spr	ziduan_bat.spr	ziduan_die.spr	ziduan_at01.spr	ziduan_at02.spr	ziduan_at02.spr	ziduan_st02.spr	ziduan_wlk.spr
passerby335	ziwu_st01.spr	ziwu_st01.spr	ziwu_st02.spr	ziwu_wlk.spr	ziwu_wlk.spr	ziwu_wlk.spr	ziwu_wlk.spr	ziwu_bat.spr	ziwu_die.spr	ziwu_at01.spr	ziwu_at02.spr	ziwu_at02.spr	ziwu_st02.spr	ziwu_wlk.spr
passerby336	passerby336.spr	passerby336.spr	passerby336.spr											
passerby337	guyue_st02.spr	guyue_st01.spr	guyue_st01.spr	guyue_wlk.spr	guyue_wlk.spr	guyue_wlk.spr	guyue_wlk.spr	guyue_bat.spr	guyue_die.spr	guyue_at01.spr	guyue_at02.spr	guyue_at02.spr	guyue_st01.spr	guyue_wlk.spr
passerby338	yuenanqingyi_st01.spr	yuenanqingyi_st02.spr	yuenanqingyi_st02.spr	yuenanqingyi_wlk.spr	yuenanqingyi_wlk.spr	yuenanqingyi_wlk.spr	yuenanqingyi_wlk.spr	yuenanqingyi_bat.spr	yuenanqingyi_die.spr	yuenanqingyi_at01.spr	yuenanqingyi_at02.spr	yuenanqingyi_at02.spr	yuenanqingyi_st02.spr	yuenanqingyi_wlk.spr
passerby339	passerby339.spr	passerby339.spr	passerby339.spr											
yanhua	ÑÌ»¨.spr	ÑÌ»¨.spr	ÑÌ»¨.spr											
passerby_wulin	passerby_wulin.spr	passerby_wulin.spr	passerby_wulin.spr											
passerby_mengzhu	passerby_mengzhu.spr	passerby_mengzhu.spr	passerby_mengzhu.spr											
passerby_jianfeng	jianfeng_st01.spr	jianfeng_st02.spr	jianfeng_st02.spr	jianfeng_wlk.spr	jianfeng_wlk.spr	jianfeng_wlk.spr	jianfeng_wlk.spr	jianfeng_bat.spr	jianfeng_die.spr	jianfeng_at01.spr	jianfeng_at02.spr	jianfeng_at02.spr	jianfeng_st02.spr	jianfeng_wlk.spr
passerby_yunxia	yunxia_st01.spr	yunxia_st02.spr	yunxia_st02.spr	yunxia_wlk.spr	yunxia_wlk.spr	yunxia_wlk.spr	yunxia_wlk.spr	yunxia_bat.spr	yunxia_die.spr	yunxia_at01.spr	yunxia_at02.spr	yunxia_at02.spr	yunxia_st02.spr	yunxia_wlk.spr
passerby_qixiyanhuo	qixiyanhuo.spr	qixiyanhuo.spr	qixiyanhuo.spr											
boss082	yuenanman_st01.spr	yuenanman_st02.spr	yuenanman_st02.spr	yuenanman_wlk.spr	yuenanman_wlk.spr	yuenanman_wlk.spr	yuenanman_wlk.spr	yuenanman_bat.spr	yuenanman_die.spr	yuenanman_at01.spr	yuenanman_at02.spr	yuenanman_at01.spr	yuenanman_st02.spr	yuenanman_wlk.spr
passerby_light_a	passerby_light_a.spr	passerby_light_a.spr	passerby_light_a.spr											
passerby_light_b	passerby_light_b.spr	passerby_light_b.spr	passerby_light_b.spr											
passerby_henge_a	passerby_henge_a.spr	passerby_henge_a.spr	passerby_henge_a.spr											
passerby_henge_b	passerby_henge_b.spr	passerby_henge_b.spr	passerby_henge_b.spr											
passerby_henge_c	passerby_henge_c.spr	passerby_henge_c.spr	passerby_henge_c.spr											
obj_herb_001	obj_rw_012.spr	obj_rw_012.spr	obj_rw_012.spr											
obj_herb_002	obj_rw_033.spr	obj_rw_033.spr	obj_rw_033.spr											
obj_herb_003	obj_rw_001.spr	obj_rw_001.spr	obj_rw_001.spr											
obj_herb_004	obj_rw_008.spr	obj_rw_008.spr	obj_rw_008.spr											
passerby_yuandan	passerby_yuandan.spr	passerby_yuandan.spr	passerby_yuandan.spr											
obj_jiejing_shui	obj_zuanshi.spr	obj_zuanshi.spr	obj_zuanshi.spr											
enemy047x	enemy047_st.spr	enemy047_st.spr	enemy047_pst.spr	enemy047_wlk.spr	enemy047_wlk.spr	enemy047_wlk.spr	enemy047_wlk.spr	enemy047_bat.spr	enemy047_die.spr	enemy047_at.spr	enemy047_at.spr	enemy047_at.spr	enemy047_pst.spr	enemy047_wlk.spr
passerby_jiuzhuo	tuanyuanfanzhuo.spr	tuanyuanfanzhuo.spr	tuanyuanfanzhuo.spr											
boss083	ciweiwang_st01.spr	ciweiwang_st02.spr	ciweiwang_st02.spr	ciweiwang_wlk.spr	ciweiwang_wlk.spr	ciweiwang_wlk.spr	ciweiwang_wlk.spr	ciweiwang_bat.spr	ciweiwang_die.spr	ciweiwang_at01.spr	ciweiwang_at02.spr	ciweiwang_at02.spr	ciweiwang_st02.spr	ciweiwang_wlk.spr
boss084	fenglinglong_st01.spr	fenglinglong_st02.spr	fenglinglong_st02.spr	fenglinglong_wlk.spr	fenglinglong_wlk.spr	fenglinglong_wlk.spr	fenglinglong_wlk.spr	fenglinglong_bat.spr	fenglinglong_die.spr	fenglinglong_at01.spr	fenglinglong_at02.spr	fenglinglong_at02.spr	fenglinglong_st02.spr	fenglinglong_wlk.spr
boss085	shewang_st01.spr	shewang_st02.spr	shewang_st02.spr	shewang_wlk.spr	shewang_wlk.spr	shewang_wlk.spr	shewang_wlk.spr	shewang_bat.spr	shewang_die.spr	shewang_at01.spr	shewang_at02.spr	shewang_at02.spr	shewang_st02.spr	shewang_wlk.spr
boss086	powaner_st01.spr	powaner_st02.spr	powaner_st02.spr	powaner_wlk.spr	powaner_wlk.spr	powaner_wlk.spr	powaner_wlk.spr	powaner_bat01.spr	powaner_die.spr	powaner_at01.spr	powaner_at02.spr	powaner_at02.spr	powaner_st02.spr	powaner_wlk.spr
boss087														
passerby340_jin	½ğÉ«.spr	½ğÉ«.spr	½ğÉ«.spr											
passerby340_mu	ÂÌÉ«.spr	ÂÌÉ«.spr	ÂÌÉ«.spr											
passerby340_shui	±ùÉ«.spr	±ùÉ«.spr	±ùÉ«.spr											
passerby340_huo	»ğÉ«.spr	»ğÉ«.spr	»ğÉ«.spr											
passerby340_tu	ÍÁÉ«.spr	ÍÁÉ«.spr	ÍÁÉ«.spr											
passerby341_jin	½ğÉ«.spr	½ğÉ«.spr	½ğÉ«.spr											
passerby341_mu	ÂÌÉ«.spr	ÂÌÉ«.spr	ÂÌÉ«.spr											
passerby341_shui	±ùÉ«.spr	±ùÉ«.spr	±ùÉ«.spr											
passerby341_huo	»ğÉ«.spr	»ğÉ«.spr	»ğÉ«.spr											
passerby341_tu	ÍÁÉ«.spr	ÍÁÉ«.spr	ÍÁÉ«.spr											
passerby342	Ö©ÖëÍø_st01.spr	Ö©ÖëÍø_st01.spr	Ö©ÖëÍø_st01.spr	Ö©ÖëÍø_st01.spr	Ö©ÖëÍø_st01.spr	Ö©ÖëÍø_st01.spr	Ö©ÖëÍø_st01.spr	Ö©ÖëÍø_st01.spr	Ö©ÖëÍø_die.spr	Ö©ÖëÍø_st01.spr	Ö©ÖëÍø_st01.spr	Ö©ÖëÍø_st01.spr	Ö©ÖëÍø_st01.spr	Ö©ÖëÍø_st01.spr
passerby343	Éßµ°_st01.spr	Éßµ°_st01.spr	Éßµ°_st01.spr	Éßµ°_st01.spr	Éßµ°_st01.spr	Éßµ°_st01.spr	Éßµ°_st01.spr	Éßµ°_st01.spr	Éßµ°_die.spr	Éßµ°_st01.spr	Éßµ°_st01.spr	Éßµ°_st01.spr	Éßµ°_st01.spr	Éßµ°_st01.spr
passerby344	Ñ©ÁéÖé.spr	Ñ©ÁéÖé.spr	Ñ©ÁéÖé.spr											
passerby345	passerby345_st01.spr	passerby345_st02.spr	passerby345_st02.spr	passerby345_wlk.spr	passerby345_wlk.spr	passerby345_wlk.spr	passerby345_wlk.spr	passerby345_bat.spr	passerby345_die.spr	passerby345_at01.spr	passerby345_at02.spr	passerby345_at02.spr	passerby345_st02.spr	passerby345_wlk.spr
passerby346	passerby346_st01.spr	passerby346_st02.spr	passerby346_st02.spr	passerby346_wlk.spr	passerby346_wlk.spr	passerby346_wlk.spr	passerby346_wlk.spr	passerby346_bat.spr	passerby346_die.spr	passerby346_at01.spr	passerby346_at02.spr	passerby346_at02.spr	passerby346_st02.spr	passerby346_wlk.spr
passerby347	passerby347_st01.spr	passerby347_st02.spr	passerby347_st02.spr	passerby347_wlk.spr	passerby347_wlk.spr	passerby347_wlk.spr	passerby347_wlk.spr	passerby347_bat.spr	passerby347_die.spr	passerby347_at01.spr	passerby347_at02.spr	passerby347_at02.spr	passerby347_st02.spr	passerby347_wlk.spr
boss088	boss088_st01.spr	boss088_st02.spr	boss088_st02.spr	boss088_wlk.spr	boss088_wlk.spr	boss088_wlk.spr	boss088_wlk.spr	boss088_bat.spr	boss088_die.spr	boss088_at01.spr	boss088_at02.spr	boss088_at02.spr	boss088_st01.spr	boss088_wlk.spr
boss089	boss089_st01.spr	boss089_st02.spr	boss089_st02.spr	boss089_wlk.spr	boss089_wlk.spr	boss089_wlk.spr	boss089_wlk.spr	boss089_bat.spr	boss089_die.spr	boss089_at01.spr	boss089_at02.spr	boss089_at02.spr	boss089_st01.spr	boss089_wlk.spr
boss090	boss090_st01.spr	boss090_st02.spr	boss090_st02.spr	boss090_wlk.spr	boss090_wlk.spr	boss090_wlk.spr	boss090_wlk.spr	boss090_bat.spr	boss090_die.spr	boss090_at01.spr	boss090_at02.spr	boss090_at02.spr	boss090_st01.spr	boss090_wlk.spr
boss091	boss091_st01.spr	boss091_st02.spr	boss091_st02.spr	boss091_wlk.spr	boss091_wlk.spr	boss091_wlk.spr	boss091_wlk.spr	boss091_bat.spr	boss091_die.spr	boss091_at01.spr	boss091_at02.spr	boss091_at02.spr	boss091_st01.spr	boss091_wlk.spr
boss092	boss092_st01.spr	boss092_st02.spr	boss092_st02.spr	boss092_wlk.spr	boss092_wlk.spr	boss092_wlk.spr	boss092_wlk.spr	boss092_bat.spr	boss092_die.spr	boss092_at01.spr	boss092_at02.spr	boss092_at02.spr	boss092_st02.spr	boss092_wlk.spr
passerby348	passerby348_st01.spr	passerby348_st02.spr	passerby348_st02.spr	passerby348_wlk.spr	passerby348_wlk.spr	passerby348_wlk.spr	passerby348_wlk.spr	passerby348_bat.spr	passerby348_die.spr	passerby348_at01.spr	passerby348_at02.spr	passerby348_at02.spr	passerby348_st02.spr	passerby348_wlk.spr
passerby349	passerby349_st01.spr	passerby349_st02.spr	passerby349_st02.spr	passerby349_wlk.spr	passerby349_wlk.spr	passerby349_wlk.spr	passerby349_wlk.spr	passerby349_bat.spr	passerby349_die.spr	passerby349_at01.spr	passerby349_at02.spr	passerby349_at02.spr	passerby349_st02.spr	passerby349_wlk.spr
passerby350	passerby350.spr	passerby350.spr	passerby350.spr											
passerby351	dangao.spr	dangao.spr	dangao.spr											
passerby352	passerby352_st02.spr	passerby352_st02.spr	passerby352_st02.spr											
passerby353	passerby353.spr	passerby353.spr	passerby353.spr											
passerby354a	jin01.spr	jin01.spr	jin01.spr											
passerby354b	jin02.spr	jin02.spr	jin02.spr											
passerby354c	jin03.spr	jin03.spr	jin03.spr											
passerby354d	jin04.spr	jin04.spr	jin04.spr											
passerby354e	jin05.spr	jin05.spr	jin05.spr											
passerby354f	yin01.spr	yin01.spr	yin01.spr											
passerby354g	yin02.spr	yin02.spr	yin02.spr											
passerby354h	yin03.spr	yin03.spr	yin03.spr											
passerby354i	yin04.spr	yin04.spr	yin04.spr											
passerby354j	yin05.spr	yin05.spr	yin05.spr											
passerby354k	yin06.spr	yin06.spr	yin06.spr											
passerby354l	tong01.spr	tong01.spr	tong01.spr											
passerby354m	tong02.spr	tong02.spr	tong02.spr											
passerby354n	tong03.spr	tong03.spr	tong03.spr											
passerby354o	tong04.spr	tong04.spr	tong04.spr											
passerby354p	tong05.spr	tong05.spr	tong05.spr											
passerby354q	mu01.spr	mu01.spr	mu01.spr											
passerby354r	mu02.spr	mu02.spr	mu02.spr											
passerby354s	mu03.spr	mu03.spr	mu03.spr											
passerby354t	mu04.spr	mu04.spr	mu04.spr											
boss093	boss093_st01.spr	boss093_st02.spr	boss093_st02.spr	boss093_wlk.spr	boss093_wlk.spr	boss093_wlk.spr	boss093_wlk.spr	boss093_bat.spr	boss093_die.spr	boss093_at01.spr	boss093_at02.spr	boss093_at02.spr	boss093_st02.spr	boss093_wlk.spr
passerby355a	sword01.spr	sword01.spr	sword01.spr											
passerby355b	sword02.spr	sword02.spr	sword02.spr											
passerby355c	sword03.spr	sword03.spr	sword03.spr											
passerby356	vnflag.spr	vnflag.spr	vnflag.spr											
boss094	boss094_st01.spr	boss094_st02.spr	boss094_st02.spr	boss094_wlk.spr	boss094_wlk.spr	boss094_wlk.spr	boss094_wlk.spr	boss094_bat.spr	boss094_die.spr	boss094_at01.spr	boss094_at02.spr	boss094_at02.spr	boss094_st02.spr	boss094_wlk.spr
boss095	boss095_st01.spr	boss095_st02.spr	boss095_st02.spr	boss095_wlk.spr	boss095_wlk.spr	boss095_wlk.spr	boss095_wlk.spr	boss095_bat.spr	boss095_die.spr	boss095_at01.spr	boss095_at02.spr	boss095_at02.spr	boss095_st02.spr	boss095_wlk.spr
boss096	boss096_st01.spr	boss096_st02.spr	boss096_st02.spr	boss096_wlk.spr	boss096_wlk.spr	boss096_wlk.spr	boss096_wlk.spr	boss096_bat.spr	boss096_die.spr	boss096_at01.spr	boss096_at02.spr	boss096_at02.spr	boss096_st02.spr	boss096_wlk.spr
passerby357	passerby357.spr													
passerby358	passerby358.spr	passerby358.spr	passerby358.spr											
passerby359	passerby359_st01.spr	passerby359_st02.spr	passerby359_st02.spr	passerby359_wlk.spr	passerby359_wlk.spr	passerby359_wlk.spr	passerby359_wlk.spr	passerby359_bat.spr	passerby359_die.spr	passerby359_at01.spr	passerby359_at02.spr	passerby359_at02.spr	passerby359_st02.spr	passerby359_wlk.spr
passerby360	passerby360_st01.spr	passerby360_st02.spr	passerby360_st02.spr	passerby360_wlk.spr	passerby360_wlk.spr	passerby360_wlk.spr	passerby360_wlk.spr	passerby360_bat.spr	passerby360_die.spr	passerby360_at01.spr	passerby360_at02.spr	passerby360_at02.spr	passerby360_st02.spr	passerby360_wlk.spr
boss097	boss097_st01.spr	boss097_st02.spr	boss097_st02.spr	boss097_wlk.spr	boss097_wlk.spr	boss097_wlk.spr	boss097_wlk.spr	boss097_bat.spr	boss097_die.spr	boss097_at01.spr	boss097_at02.spr	boss097_at02.spr	boss097_st02.spr	boss097_wlk.spr
enemy233	enemy233_st01.spr	enemy233_st02.spr	enemy233_st02.spr	enemy233_wlk.spr	enemy233_wlk.spr	enemy233_wlk.spr	enemy233_wlk.spr	enemy233_bat.spr	enemy233_die.spr	enemy233_at01.spr	enemy233_at02.spr	enemy233_at02.spr	enemy233_st02.spr	enemy233_wlk.spr
enemy234	enemy234_st01.spr	enemy234_st02.spr	enemy234_st02.spr	enemy234_wlk.spr	enemy234_wlk.spr	enemy234_wlk.spr	enemy234_wlk.spr	enemy234_bat.spr	enemy234_die.spr	enemy234_at01.spr	enemy234_at02.spr	enemy234_at02.spr	enemy234_st02.spr	enemy234_wlk.spr
enemy235	enemy235_st01.spr	enemy235_st02.spr	enemy235_st02.spr	enemy235_wlk.spr	enemy235_wlk.spr	enemy235_wlk.spr	enemy235_wlk.spr	enemy235_bat.spr	enemy235_die.spr	enemy235_at01.spr	enemy235_at02.spr	enemy235_at02.spr	enemy235_st02.spr	enemy235_wlk.spr
enemy236	enemy236_st01.spr	enemy236_st02.spr	enemy236_st02.spr	enemy236_wlk.spr	enemy236_wlk.spr	enemy236_wlk.spr	enemy236_wlk.spr	enemy236_bat.spr	enemy236_die.spr	enemy236_at01.spr	enemy236_at02.spr	enemy236_at02.spr	enemy236_st02.spr	enemy236_wlk.spr
enemy237	enemy237_st01.spr	enemy237_st02.spr	enemy237_st02.spr	enemy237_wlk.spr	enemy237_wlk.spr	enemy237_wlk.spr	enemy237_wlk.spr	enemy237_bat.spr	enemy237_die.spr	enemy237_at01.spr	enemy237_at02.spr	enemy237_at02.spr	enemy237_st02.spr	enemy237_wlk.spr
enemy238	enemy238_st01.spr	enemy238_st02.spr	enemy238_st02.spr	enemy238_wlk.spr	enemy238_wlk.spr	enemy238_wlk.spr	enemy238_wlk.spr	enemy238_bat.spr	enemy238_die.spr	enemy238_at01.spr	enemy238_at02.spr	enemy238_at02.spr	enemy238_st02.spr	enemy238_wlk.spr
enemy239	enemy239_st01.spr	enemy239_st02.spr	enemy239_st02.spr	enemy239_wlk.spr	enemy239_wlk.spr	enemy239_wlk.spr	enemy239_wlk.spr	enemy239_bat.spr	enemy239_die.spr	enemy239_at01.spr	enemy239_at02.spr	enemy239_at02.spr	enemy239_st02.spr	enemy239_wlk.spr
enemy240	enemy240_st01.spr	enemy240_st02.spr	enemy240_st02.spr	enemy240_wlk.spr	enemy240_wlk.spr	enemy240_wlk.spr	enemy240_wlk.spr	enemy240_bat.spr	enemy240_die.spr	enemy240_at01.spr	enemy240_at02.spr	enemy240_at02.spr	enemy240_st02.spr	enemy240_wlk.spr
boss098	boss98_st01.spr	boss98_st01.spr	boss98_st01.spr	boss98_st01.spr	boss98_st01.spr	boss98_st01.spr	boss98_st01.spr	boss98_st01.spr	boss98_st01.spr	boss98_at01.spr	boss98_at01.spr	boss98_at01.spr	boss98_st01.spr	boss98_st01.spr
enemy241	enemy241_st02.spr	enemy241_st02.spr	enemy241_st02.spr	enemy241_wlk.spr	enemy241_wlk.spr	enemy241_wlk.spr	enemy241_wlk.spr	enemy241_st02.spr	enemy241_die.spr				enemy241_st02.spr	enemy241_wlk.spr
passerby361	passerby361.spr	passerby361.spr	passerby361.spr											
passerby362	passerby362.spr	passerby362.spr	passerby362.spr											
boss099	boss099.spr	boss099.spr	boss099.spr											
enemy242	enemy242_st01.spr	enemy242_st02.spr	enemy242_st02.spr	enemy242_wlk.spr	enemy242_wlk.spr	enemy242_wlk.spr	enemy242_wlk.spr	enemy242_bat.spr	enemy242_die.spr	enemy242_at01.spr	enemy242_at02.spr	enemy242_at02.spr	enemy242_st02.spr	enemy242_wlk.spr
passerby363	passerby363_st01.spr	passerby363_st01.spr	passerby363_st01.spr											
passerby364	passerby364_st01.spr	passerby364_st01.spr	passerby364_st01.spr											
